(ai_flight_node_env) pi@ubuntu:~/swarm-ros$ deactivate
pi@ubuntu:~/swarm-ros$ ros2 run swarm_ai_integration ai_adapter_simulator_node.py
================================================================================
🤖 AI ADAPTER NODE INITIALIZED - DEBUG MODE
================================================================================
📡 SUBSCRIBING TO:
   • /fc/gps_fix            (sensor_msgs/NavSatFix)            → position [lat,lon,alt]
   • /fc/attitude           (geometry_msgs/QuaternionStamped)  → orientation quaternion
   • /fc/attitude_euler     (geometry_msgs/Vector3Stamped)     → orientation Euler [rad]
   • /fc/imu_raw            (sensor_msgs/Imu)                   → angular velocity
   • /fc/gps_speed_course   (std_msgs/Float32MultiArray[2])     → [speed_mps, course_deg]
   • /fc/waypoint           (std_msgs/Float32MultiArray[7])     → goal [lat,lon,alt]
   • /lidar_distance        (sensor_msgs/Range)                 → LiDAR down ray
   • /ai/action             (std_msgs/Float32MultiArray[4])     → AI actions
📤 PUBLISHING TO:
   • /ai/observation        (std_msgs/Float32MultiArray)        → 131-D observation
   • /ai/observation_debug  (std_msgs/Float32MultiArray)        → debug vector
⚙️  CONFIGURATION:
   • Observation rate: ~30.0 Hz
   • Action buffer size: 20 actions
   • Max ray distance: 20.0 m (for normalization)
   • Relative start ENU: [0.0, 0.0, 3.0] m
================================================================================
[INFO] [1760510074.391445963] [ai_adapter_simulated_node]: Sim origin=(37.2486496, -5.3724275, 179.00) | start_relENU=(0.00,0.00,3.00) | goal_relENU=(5.00,5.00,3.00)
[INFO] [1760510074.399285099] [ai_adapter_simulated_node]: 🚁 Iter 0001 | Pos=[  0.00,   0.00,   3.00] | →Goal=  7.07m | Traveled=  0.00m | Action=[ 0.00,  0.00,  0.00, spd=0.00]
[INFO] [1760510075.487366794] [ai_adapter_simulated_node]: 🚁 Iter 0012 | Pos=[  0.29,   0.12,   3.05] | →Goal=  6.78m | Traveled=  0.32m | Action=[ 1.00,  0.38,  0.14, spd=0.43]
[INFO] [1760510075.581164870] [ai_adapter_simulated_node]: 🚁 Iter 0013 | Pos=[  0.35,   0.14,   3.05] | →Goal=  6.73m | Traveled=  0.38m | Action=[ 1.00,  0.38,  0.14, spd=0.43]
[INFO] [1760510075.681195891] [ai_adapter_simulated_node]: 🚁 Iter 0014 | Pos=[  0.41,   0.16,   3.06] | →Goal=  6.67m | Traveled=  0.45m | Action=[ 1.00,  0.37,  0.13, spd=0.43]
[INFO] [1760510075.781136131] [ai_adapter_simulated_node]: 🚁 Iter 0015 | Pos=[  0.47,   0.18,   3.07] | →Goal=  6.61m | Traveled=  0.51m | Action=[ 1.00,  0.36,  0.12, spd=0.43]
[INFO] [1760510075.881171943] [ai_adapter_simulated_node]: 🚁 Iter 0016 | Pos=[  0.53,   0.21,   3.08] | →Goal=  6.55m | Traveled=  0.58m | Action=[ 1.00,  0.36,  0.12, spd=0.43]
[INFO] [1760510075.981214266] [ai_adapter_simulated_node]: 🚁 Iter 0017 | Pos=[  0.59,   0.23,   3.08] | →Goal=  6.50m | Traveled=  0.64m | Action=[ 1.00,  0.35,  0.11, spd=0.44]
[INFO] [1760510076.087038077] [ai_adapter_simulated_node]: 🚁 Iter 0018 | Pos=[  0.66,   0.25,   3.09] | →Goal=  6.44m | Traveled=  0.71m | Action=[ 0.99,  0.35,  0.13, spd=0.44]
[INFO] [1760510076.181120423] [ai_adapter_simulated_node]: 🚁 Iter 0019 | Pos=[  0.72,   0.27,   3.10] | →Goal=  6.38m | Traveled=  0.77m | Action=[ 0.99,  0.35,  0.12, spd=0.44]
[INFO] [1760510076.286898557] [ai_adapter_simulated_node]: 🚁 Iter 0020 | Pos=[  0.78,   0.29,   3.11] | →Goal=  6.32m | Traveled=  0.84m | Action=[ 0.99,  0.34,  0.12, spd=0.44]
[INFO] [1760510076.383712975] [ai_adapter_simulated_node]: 🚁 Iter 0021 | Pos=[  0.84,   0.31,   3.11] | →Goal=  6.27m | Traveled=  0.91m | Action=[ 0.99,  0.34,  0.12, spd=0.44]
[INFO] [1760510076.487609606] [ai_adapter_simulated_node]: 🚁 Iter 0022 | Pos=[  0.90,   0.34,   3.12] | →Goal=  6.21m | Traveled=  0.97m | Action=[ 0.99,  0.33,  0.11, spd=0.45]
[INFO] [1760510076.584759648] [ai_adapter_simulated_node]: 🚁 Iter 0023 | Pos=[  0.97,   0.36,   3.13] | →Goal=  6.15m | Traveled=  1.04m | Action=[ 0.99,  0.33,  0.10, spd=0.45]
[INFO] [1760510076.687764043] [ai_adapter_simulated_node]: 🚁 Iter 0024 | Pos=[  1.03,   0.38,   3.13] | →Goal=  6.09m | Traveled=  1.11m | Action=[ 0.99,  0.32,  0.10, spd=0.45]
[INFO] [1760510076.787933709] [ai_adapter_simulated_node]: 🚁 Iter 0025 | Pos=[  1.10,   0.40,   3.14] | →Goal=  6.04m | Traveled=  1.17m | Action=[ 0.99,  0.31,  0.09, spd=0.45]
[INFO] [1760510076.883186258] [ai_adapter_simulated_node]: 🚁 Iter 0026 | Pos=[  1.16,   0.42,   3.15] | →Goal=  5.98m | Traveled=  1.24m | Action=[ 1.00,  0.30,  0.08, spd=0.45]
[INFO] [1760510076.986760599] [ai_adapter_simulated_node]: 🚁 Iter 0027 | Pos=[  1.23,   0.44,   3.15] | →Goal=  5.92m | Traveled=  1.31m | Action=[ 1.00,  0.30,  0.08, spd=0.45]
[INFO] [1760510077.081130860] [ai_adapter_simulated_node]: 🚁 Iter 0028 | Pos=[  1.29,   0.46,   3.16] | →Goal=  5.87m | Traveled=  1.38m | Action=[ 1.00,  0.30,  0.07, spd=0.46]
[INFO] [1760510077.181190630] [ai_adapter_simulated_node]: 🚁 Iter 0029 | Pos=[  1.36,   0.48,   3.16] | →Goal=  5.81m | Traveled=  1.45m | Action=[ 0.99,  0.30,  0.06, spd=0.46]
[INFO] [1760510077.281163265] [ai_adapter_simulated_node]: 🚁 Iter 0030 | Pos=[  1.42,   0.50,   3.16] | →Goal=  5.75m | Traveled=  1.52m | Action=[ 0.99,  0.30,  0.06, spd=0.46]
[INFO] [1760510077.387388272] [ai_adapter_simulated_node]: 🚁 Iter 0031 | Pos=[  1.49,   0.52,   3.17] | →Goal=  5.70m | Traveled=  1.59m | Action=[ 0.99,  0.30,  0.05, spd=0.47]
[INFO] [1760510077.487245804] [ai_adapter_simulated_node]: 🚁 Iter 0032 | Pos=[  1.56,   0.54,   3.17] | →Goal=  5.64m | Traveled=  1.66m | Action=[ 0.99,  0.30,  0.04, spd=0.47]
[INFO] [1760510077.586876774] [ai_adapter_simulated_node]: 🚁 Iter 0033 | Pos=[  1.63,   0.56,   3.17] | →Goal=  5.58m | Traveled=  1.73m | Action=[ 0.98,  0.30,  0.03, spd=0.47]
[INFO] [1760510077.681196879] [ai_adapter_simulated_node]: 🚁 Iter 0034 | Pos=[  1.70,   0.58,   3.17] | →Goal=  5.52m | Traveled=  1.80m | Action=[ 0.98,  0.30,  0.02, spd=0.48]
[INFO] [1760510077.787239751] [ai_adapter_simulated_node]: 🚁 Iter 0035 | Pos=[  1.76,   0.60,   3.17] | →Goal=  5.47m | Traveled=  1.87m | Action=[ 0.98,  0.30,  0.02, spd=0.48]
[INFO] [1760510077.887392229] [ai_adapter_simulated_node]: 🚁 Iter 0036 | Pos=[  1.83,   0.62,   3.17] | →Goal=  5.41m | Traveled=  1.95m | Action=[ 0.97,  0.30,  0.01, spd=0.48]
[INFO] [1760510077.983193995] [ai_adapter_simulated_node]: 🚁 Iter 0037 | Pos=[  1.90,   0.64,   3.18] | →Goal=  5.35m | Traveled=  2.02m | Action=[ 0.97,  0.29,  0.01, spd=0.49]
[INFO] [1760510078.086719533] [ai_adapter_simulated_node]: 🚁 Iter 0038 | Pos=[  1.97,   0.66,   3.18] | →Goal=  5.29m | Traveled=  2.09m | Action=[ 0.98,  0.33,  0.01, spd=0.48]
[INFO] [1760510078.185104206] [ai_adapter_simulated_node]: 🚁 Iter 0039 | Pos=[  2.04,   0.69,   3.18] | →Goal=  5.24m | Traveled=  2.16m | Action=[ 0.98,  0.33,  0.01, spd=0.48]
[INFO] [1760510078.281578313] [ai_adapter_simulated_node]: 🚁 Iter 0040 | Pos=[  2.11,   0.71,   3.18] | →Goal=  5.18m | Traveled=  2.24m | Action=[ 0.98,  0.33,  0.00, spd=0.48]
[INFO] [1760510078.382221726] [ai_adapter_simulated_node]: 🚁 Iter 0041 | Pos=[  2.18,   0.73,   3.18] | →Goal=  5.12m | Traveled=  2.31m | Action=[ 0.95,  0.33, -0.00, spd=0.49]
[INFO] [1760510078.482699255] [ai_adapter_simulated_node]: 🚁 Iter 0042 | Pos=[  2.25,   0.76,   3.18] | →Goal=  5.06m | Traveled=  2.38m | Action=[ 0.93,  0.34, -0.00, spd=0.49]
[INFO] [1760510078.585072558] [ai_adapter_simulated_node]: 🚁 Iter 0043 | Pos=[  2.32,   0.78,   3.18] | →Goal=  5.00m | Traveled=  2.46m | Action=[ 0.93,  0.34, -0.01, spd=0.49]
[INFO] [1760510078.687444663] [ai_adapter_simulated_node]: 🚁 Iter 0044 | Pos=[  2.39,   0.81,   3.17] | →Goal=  4.94m | Traveled=  2.53m | Action=[ 0.91,  0.34, -0.01, spd=0.50]
[INFO] [1760510078.787877192] [ai_adapter_simulated_node]: 🚁 Iter 0045 | Pos=[  2.45,   0.84,   3.17] | →Goal=  4.88m | Traveled=  2.60m | Action=[ 0.90,  0.34, -0.01, spd=0.50]
[INFO] [1760510078.886772384] [ai_adapter_simulated_node]: 🚁 Iter 0046 | Pos=[  2.52,   0.86,   3.17] | →Goal=  4.82m | Traveled=  2.68m | Action=[ 0.88,  0.35, -0.01, spd=0.50]
[INFO] [1760510078.983969508] [ai_adapter_simulated_node]: 🚁 Iter 0047 | Pos=[  2.59,   0.89,   3.17] | →Goal=  4.76m | Traveled=  2.75m | Action=[ 0.86,  0.35, -0.02, spd=0.50]
[INFO] [1760510079.081526892] [ai_adapter_simulated_node]: 🚁 Iter 0048 | Pos=[  2.66,   0.92,   3.17] | →Goal=  4.70m | Traveled=  2.83m | Action=[ 0.85,  0.35, -0.02, spd=0.50]
[INFO] [1760510079.181376611] [ai_adapter_simulated_node]: 🚁 Iter 0049 | Pos=[  2.73,   0.95,   3.17] | →Goal=  4.64m | Traveled=  2.91m | Action=[ 0.84,  0.35, -0.02, spd=0.51]
[INFO] [1760510079.281183361] [ai_adapter_simulated_node]: 🚁 Iter 0050 | Pos=[  2.81,   0.98,   3.17] | →Goal=  4.58m | Traveled=  2.98m | Action=[ 0.83,  0.34, -0.02, spd=0.51]
[INFO] [1760510079.381214694] [ai_adapter_simulated_node]: 🚁 Iter 0051 | Pos=[  2.88,   1.01,   3.17] | →Goal=  4.52m | Traveled=  3.06m | Action=[ 0.82,  0.34, -0.02, spd=0.51]
[INFO] [1760510079.486966733] [ai_adapter_simulated_node]: 🚁 Iter 0052 | Pos=[  2.95,   1.04,   3.16] | →Goal=  4.46m | Traveled=  3.14m | Action=[ 0.79,  0.34, -0.02, spd=0.52]
[INFO] [1760510079.581222098] [ai_adapter_simulated_node]: 🚁 Iter 0053 | Pos=[  3.02,   1.07,   3.16] | →Goal=  4.40m | Traveled=  3.22m | Action=[ 0.76,  0.33, -0.04, spd=0.53]
[INFO] [1760510079.681180046] [ai_adapter_simulated_node]: 🚁 Iter 0054 | Pos=[  3.09,   1.10,   3.15] | →Goal=  4.34m | Traveled=  3.30m | Action=[ 0.73,  0.35, -0.08, spd=0.52]
[INFO] [1760510079.787396094] [ai_adapter_simulated_node]: 🚁 Iter 0055 | Pos=[  3.16,   1.14,   3.14] | →Goal=  4.28m | Traveled=  3.38m | Action=[ 0.70,  0.33, -0.10, spd=0.53]
[INFO] [1760510079.886758835] [ai_adapter_simulated_node]: 🚁 Iter 0056 | Pos=[  3.23,   1.17,   3.13] | →Goal=  4.22m | Traveled=  3.46m | Action=[ 0.70,  0.32, -0.12, spd=0.54]
[INFO] [1760510079.986722043] [ai_adapter_simulated_node]: 🚁 Iter 0057 | Pos=[  3.31,   1.19,   3.13] | →Goal=  4.17m | Traveled=  3.53m | Action=[ 0.80,  0.24,  0.02, spd=0.51]
[INFO] [1760510080.082995734] [ai_adapter_simulated_node]: 🚁 Iter 0058 | Pos=[  3.38,   1.21,   3.14] | →Goal=  4.12m | Traveled=  3.61m | Action=[ 0.86,  0.23,  0.06, spd=0.49]
[INFO] [1760510080.181564989] [ai_adapter_simulated_node]: 🚁 Iter 0059 | Pos=[  3.44,   1.23,   3.14] | →Goal=  4.08m | Traveled=  3.67m | Action=[ 0.89,  0.25,  0.07, spd=0.42]
[INFO] [1760510080.281184447] [ai_adapter_simulated_node]: 🚁 Iter 0060 | Pos=[  3.50,   1.25,   3.15] | →Goal=  4.05m | Traveled=  3.73m | Action=[ 0.89,  0.24,  0.07, spd=0.40]
[INFO] [1760510080.381174165] [ai_adapter_simulated_node]: 🚁 Iter 0061 | Pos=[  3.55,   1.26,   3.15] | →Goal=  4.01m | Traveled=  3.79m | Action=[ 0.90,  0.21,  0.07, spd=0.38]
[INFO] [1760510080.481171852] [ai_adapter_simulated_node]: 🚁 Iter 0062 | Pos=[  3.61,   1.27,   3.15] | →Goal=  3.98m | Traveled=  3.84m | Action=[ 0.91,  0.20,  0.08, spd=0.37]
[INFO] [1760510080.586930975] [ai_adapter_simulated_node]: 🚁 Iter 0063 | Pos=[  3.66,   1.28,   3.16] | →Goal=  3.95m | Traveled=  3.90m | Action=[ 0.93,  0.20,  0.07, spd=0.37]
[INFO] [1760510080.681196965] [ai_adapter_simulated_node]: 🚁 Iter 0064 | Pos=[  3.72,   1.29,   3.16] | →Goal=  3.93m | Traveled=  3.95m | Action=[ 0.95,  0.20,  0.07, spd=0.36]
[INFO] [1760510080.781141631] [ai_adapter_simulated_node]: 🚁 Iter 0065 | Pos=[  3.77,   1.30,   3.17] | →Goal=  3.90m | Traveled=  4.01m | Action=[ 0.96,  0.19,  0.06, spd=0.35]
[INFO] [1760510080.881170932] [ai_adapter_simulated_node]: 🚁 Iter 0066 | Pos=[  3.82,   1.31,   3.17] | →Goal=  3.87m | Traveled=  4.06m | Action=[ 0.97,  0.19,  0.05, spd=0.35]
[INFO] [1760510080.981184973] [ai_adapter_simulated_node]: 🚁 Iter 0067 | Pos=[  3.87,   1.32,   3.17] | →Goal=  3.85m | Traveled=  4.11m | Action=[ 0.98,  0.19,  0.05, spd=0.34]
[INFO] [1760510081.087147167] [ai_adapter_simulated_node]: 🚁 Iter 0068 | Pos=[  3.92,   1.33,   3.17] | →Goal=  3.83m | Traveled=  4.16m | Action=[ 1.00,  0.19,  0.05, spd=0.33]
[INFO] [1760510081.187854278] [ai_adapter_simulated_node]: 🚁 Iter 0069 | Pos=[  3.97,   1.34,   3.18] | →Goal=  3.81m | Traveled=  4.21m | Action=[ 1.00,  0.19,  0.04, spd=0.33]
[INFO] [1760510081.286686917] [ai_adapter_simulated_node]: 🚁 Iter 0070 | Pos=[  4.01,   1.35,   3.18] | →Goal=  3.78m | Traveled=  4.26m | Action=[ 1.00,  0.19,  0.04, spd=0.32]
[INFO] [1760510081.381137125] [ai_adapter_simulated_node]: 🚁 Iter 0071 | Pos=[  4.06,   1.36,   3.18] | →Goal=  3.76m | Traveled=  4.30m | Action=[ 1.00,  0.18,  0.03, spd=0.31]
[INFO] [1760510081.486725727] [ai_adapter_simulated_node]: 🚁 Iter 0072 | Pos=[  4.10,   1.37,   3.18] | →Goal=  3.75m | Traveled=  4.35m | Action=[ 1.00,  0.18,  0.03, spd=0.31]
[INFO] [1760510081.586572789] [ai_adapter_simulated_node]: 🚁 Iter 0073 | Pos=[  4.15,   1.38,   3.18] | →Goal=  3.73m | Traveled=  4.39m | Action=[ 1.00,  0.18,  0.02, spd=0.30]
[INFO] [1760510081.684694806] [ai_adapter_simulated_node]: 🚁 Iter 0074 | Pos=[  4.19,   1.38,   3.18] | →Goal=  3.71m | Traveled=  4.44m | Action=[ 1.00,  0.18,  0.01, spd=0.29]
[INFO] [1760510081.787188837] [ai_adapter_simulated_node]: 🚁 Iter 0075 | Pos=[  4.23,   1.39,   3.18] | →Goal=  3.69m | Traveled=  4.48m | Action=[ 1.00,  0.17,  0.01, spd=0.29]
[INFO] [1760510081.887117982] [ai_adapter_simulated_node]: 🚁 Iter 0076 | Pos=[  4.28,   1.40,   3.18] | →Goal=  3.68m | Traveled=  4.52m | Action=[ 1.00,  0.17,  0.01, spd=0.28]
[INFO] [1760510081.987072335] [ai_adapter_simulated_node]: 🚁 Iter 0077 | Pos=[  4.32,   1.41,   3.18] | →Goal=  3.66m | Traveled=  4.57m | Action=[ 1.00,  0.18,  0.00, spd=0.28]
[INFO] [1760510082.081099888] [ai_adapter_simulated_node]: 🚁 Iter 0078 | Pos=[  4.36,   1.41,   3.18] | →Goal=  3.65m | Traveled=  4.61m | Action=[ 1.00,  0.19,  0.00, spd=0.28]
[INFO] [1760510082.186683126] [ai_adapter_simulated_node]: 🚁 Iter 0079 | Pos=[  4.40,   1.42,   3.18] | →Goal=  3.63m | Traveled=  4.65m | Action=[ 1.00,  0.19, -0.00, spd=0.28]
[INFO] [1760510082.286906280] [ai_adapter_simulated_node]: 🚁 Iter 0080 | Pos=[  4.44,   1.43,   3.18] | →Goal=  3.62m | Traveled=  4.69m | Action=[ 1.00,  0.20, -0.01, spd=0.27]
[INFO] [1760510082.386741779] [ai_adapter_simulated_node]: 🚁 Iter 0081 | Pos=[  4.48,   1.44,   3.18] | →Goal=  3.61m | Traveled=  4.73m | Action=[ 1.00,  0.20, -0.01, spd=0.27]
[INFO] [1760510082.487869513] [ai_adapter_simulated_node]: 🚁 Iter 0082 | Pos=[  4.52,   1.44,   3.18] | →Goal=  3.59m | Traveled=  4.77m | Action=[ 1.00,  0.20, -0.02, spd=0.27]
[INFO] [1760510082.587919022] [ai_adapter_simulated_node]: 🚁 Iter 0083 | Pos=[  4.56,   1.45,   3.18] | →Goal=  3.58m | Traveled=  4.81m | Action=[ 1.00,  0.20, -0.03, spd=0.26]
[INFO] [1760510082.686962493] [ai_adapter_simulated_node]: 🚁 Iter 0084 | Pos=[  4.60,   1.46,   3.18] | →Goal=  3.57m | Traveled=  4.85m | Action=[ 1.00,  0.20, -0.03, spd=0.26]
[INFO] [1760510082.781102233] [ai_adapter_simulated_node]: 🚁 Iter 0085 | Pos=[  4.63,   1.47,   3.18] | →Goal=  3.56m | Traveled=  4.89m | Action=[ 1.00,  0.20, -0.04, spd=0.26]
[INFO] [1760510082.884081470] [ai_adapter_simulated_node]: 🚁 Iter 0086 | Pos=[  4.67,   1.48,   3.18] | →Goal=  3.54m | Traveled=  4.93m | Action=[ 1.00,  0.20, -0.04, spd=0.26]
[INFO] [1760510082.986884927] [ai_adapter_simulated_node]: 🚁 Iter 0087 | Pos=[  4.71,   1.48,   3.17] | →Goal=  3.53m | Traveled=  4.97m | Action=[ 1.00,  0.20, -0.05, spd=0.26]
[INFO] [1760510083.084732882] [ai_adapter_simulated_node]: 🚁 Iter 0088 | Pos=[  4.75,   1.49,   3.17] | →Goal=  3.52m | Traveled=  5.00m | Action=[ 1.00,  0.20, -0.05, spd=0.26]
[INFO] [1760510083.181214800] [ai_adapter_simulated_node]: 🚁 Iter 0089 | Pos=[  4.79,   1.50,   3.17] | →Goal=  3.51m | Traveled=  5.04m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.286375070] [ai_adapter_simulated_node]: 🚁 Iter 0090 | Pos=[  4.82,   1.51,   3.17] | →Goal=  3.50m | Traveled=  5.08m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.381160381] [ai_adapter_simulated_node]: 🚁 Iter 0091 | Pos=[  4.86,   1.51,   3.17] | →Goal=  3.49m | Traveled=  5.12m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.487423043] [ai_adapter_simulated_node]: 🚁 Iter 0092 | Pos=[  4.90,   1.52,   3.17] | →Goal=  3.48m | Traveled=  5.16m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.586859637] [ai_adapter_simulated_node]: 🚁 Iter 0093 | Pos=[  4.94,   1.53,   3.17] | →Goal=  3.47m | Traveled=  5.20m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.686788313] [ai_adapter_simulated_node]: 🚁 Iter 0094 | Pos=[  4.97,   1.54,   3.17] | →Goal=  3.47m | Traveled=  5.24m | Action=[ 1.00,  0.21, -0.02, spd=0.25]
[INFO] [1760510083.786361886] [ai_adapter_simulated_node]: 🚁 Iter 0095 | Pos=[  5.01,   1.55,   3.17] | →Goal=  3.46m | Traveled=  5.27m | Action=[ 1.00,  0.21, -0.02, spd=0.26]
[INFO] [1760510083.881122769] [ai_adapter_simulated_node]: 🚁 Iter 0096 | Pos=[  5.05,   1.55,   3.17] | →Goal=  3.45m | Traveled=  5.31m | Action=[ 1.00,  0.22, -0.00, spd=0.26]
[INFO] [1760510083.981178163] [ai_adapter_simulated_node]: 🚁 Iter 0097 | Pos=[  5.09,   1.56,   3.17] | →Goal=  3.44m | Traveled=  5.35m | Action=[ 1.00,  0.22, -0.00, spd=0.26]
[INFO] [1760510084.087688689] [ai_adapter_simulated_node]: 🚁 Iter 0098 | Pos=[  5.12,   1.57,   3.17] | →Goal=  3.43m | Traveled=  5.39m | Action=[ 1.00,  0.24,  0.01, spd=0.26]
[INFO] [1760510084.186658253] [ai_adapter_simulated_node]: 🚁 Iter 0099 | Pos=[  5.16,   1.58,   3.17] | →Goal=  3.43m | Traveled=  5.43m | Action=[ 1.00,  0.25,  0.03, spd=0.26]
[INFO] [1760510084.286750939] [ai_adapter_simulated_node]: 🚁 Iter 0100 | Pos=[  5.20,   1.59,   3.17] | →Goal=  3.42m | Traveled=  5.47m | Action=[ 1.00,  0.26,  0.05, spd=0.26]
[INFO] [1760510084.381157761] [ai_adapter_simulated_node]: 🚁 Iter 0101 | Pos=[  5.24,   1.60,   3.17] | →Goal=  3.41m | Traveled=  5.51m | Action=[ 1.00,  0.28,  0.07, spd=0.26]
[INFO] [1760510084.481166593] [ai_adapter_simulated_node]: 🚁 Iter 0102 | Pos=[  5.27,   1.61,   3.18] | →Goal=  3.40m | Traveled=  5.55m | Action=[ 1.00,  0.29,  0.08, spd=0.26]
[INFO] [1760510084.586977850] [ai_adapter_simulated_node]: 🚁 Iter 0103 | Pos=[  5.31,   1.62,   3.18] | →Goal=  3.40m | Traveled=  5.58m | Action=[ 1.00,  0.31,  0.09, spd=0.25]
[INFO] [1760510084.686917567] [ai_adapter_simulated_node]: 🚁 Iter 0104 | Pos=[  5.35,   1.63,   3.18] | →Goal=  3.39m | Traveled=  5.62m | Action=[ 1.00,  0.32,  0.08, spd=0.25]
[INFO] [1760510084.786793014] [ai_adapter_simulated_node]: 🚁 Iter 0105 | Pos=[  5.38,   1.65,   3.18] | →Goal=  3.38m | Traveled=  5.66m | Action=[ 1.00,  0.33,  0.09, spd=0.25]
[INFO] [1760510084.887757206] [ai_adapter_simulated_node]: 🚁 Iter 0106 | Pos=[  5.42,   1.66,   3.19] | →Goal=  3.37m | Traveled=  5.69m | Action=[ 1.00,  0.33,  0.09, spd=0.25]
[INFO] [1760510084.987104113] [ai_adapter_simulated_node]: 🚁 Iter 0107 | Pos=[  5.45,   1.67,   3.19] | →Goal=  3.37m | Traveled=  5.73m | Action=[ 1.00,  0.34,  0.09, spd=0.25]
[INFO] [1760510085.081196978] [ai_adapter_simulated_node]: 🚁 Iter 0108 | Pos=[  5.49,   1.68,   3.19] | →Goal=  3.36m | Traveled=  5.77m | Action=[ 1.00,  0.36,  0.10, spd=0.24]
