[INFO] [1760510480.335891388] [ai_adapter_simulated_node]: 🚁 Iter 0119 | Pos=[  0.00,   0.00,   3.00] | →Goal=  1.41m | Traveled=  0.00m | Action=[ 0.00,  0.00,  0.00, spd=0.00]
[INFO] [1760510482.737396212] [ai_adapter_simulated_node]: 🚁 Iter 0143 | Pos=[  1.08,   0.65,   3.18] | →Goal=  0.40m | Traveled=  1.30m | Action=[ 0.50, -0.21,  0.26, spd=0.16]
[INFO] [1760510482.834669166] [ai_adapter_simulated_node]: 🚁 Iter 0144 | Pos=[  1.10,   0.64,   3.19] | →Goal=  0.42m | Traveled=  1.33m | Action=[ 0.43, -0.14,  0.28, spd=0.17]
[INFO] [1760510482.934640338] [ai_adapter_simulated_node]: 🚁 Iter 0145 | Pos=[  1.12,   0.64,   3.21] | →Goal=  0.43m | Traveled=  1.35m | Action=[ 0.44, -0.12,  0.25, spd=0.17]
[INFO] [1760510483.041054814] [ai_adapter_simulated_node]: 🚁 Iter 0146 | Pos=[  1.14,   0.63,   3.22] | →Goal=  0.45m | Traveled=  1.38m | Action=[ 0.45, -0.09,  0.24, spd=0.18]
[INFO] [1760510483.135404343] [ai_adapter_simulated_node]: 🚁 Iter 0147 | Pos=[  1.18,   0.66,   3.22] | →Goal=  0.44m | Traveled=  1.43m | Action=[ 0.69,  0.51,  0.11, spd=0.30]
[INFO] [1760510483.240931948] [ai_adapter_simulated_node]: 🚁 Iter 0148 | Pos=[  1.21,   0.66,   3.24] | →Goal=  0.46m | Traveled=  1.46m | Action=[ 0.45, -0.05,  0.22, spd=0.19]
[INFO] [1760510483.335904913] [ai_adapter_simulated_node]: 🚁 Iter 0149 | Pos=[  1.23,   0.66,   3.25] | →Goal=  0.48m | Traveled=  1.48m | Action=[ 0.44, -0.01,  0.22, spd=0.19]
[INFO] [1760510483.439026851] [ai_adapter_simulated_node]: 🚁 Iter 0150 | Pos=[  1.26,   0.66,   3.26] | →Goal=  0.50m | Traveled=  1.51m | Action=[ 0.45,  0.01,  0.18, spd=0.20]
[INFO] [1760510483.538264276] [ai_adapter_simulated_node]: 🚁 Iter 0151 | Pos=[  1.29,   0.66,   3.27] | →Goal=  0.52m | Traveled=  1.54m | Action=[ 0.45,  0.04,  0.16, spd=0.20]
[INFO] [1760510483.640887414] [ai_adapter_simulated_node]: 🚁 Iter 0152 | Pos=[  1.32,   0.66,   3.28] | →Goal=  0.54m | Traveled=  1.57m | Action=[ 0.46,  0.06,  0.12, spd=0.20]
[INFO] [1760510483.734643249] [ai_adapter_simulated_node]: 🚁 Iter 0153 | Pos=[  1.34,   0.67,   3.28] | →Goal=  0.55m | Traveled=  1.60m | Action=[ 0.45,  0.08,  0.13, spd=0.20]
[INFO] [1760510483.834663274] [ai_adapter_simulated_node]: 🚁 Iter 0154 | Pos=[  1.37,   0.68,   3.29] | →Goal=  0.57m | Traveled=  1.63m | Action=[ 0.45,  0.10,  0.13, spd=0.20]
[INFO] [1760510483.934657622] [ai_adapter_simulated_node]: 🚁 Iter 0155 | Pos=[  1.40,   0.68,   3.30] | →Goal=  0.59m | Traveled=  1.66m | Action=[ 0.46,  0.12,  0.10, spd=0.20]
[INFO] [1760510484.039693094] [ai_adapter_simulated_node]: 🚁 Iter 0156 | Pos=[  1.43,   0.69,   3.31] | →Goal=  0.61m | Traveled=  1.69m | Action=[ 0.44,  0.14,  0.11, spd=0.20]
[INFO] [1760510484.137220266] [ai_adapter_simulated_node]: 🚁 Iter 0157 | Pos=[  1.45,   0.70,   3.31] | →Goal=  0.63m | Traveled=  1.72m | Action=[ 0.43,  0.17,  0.13, spd=0.20]
[INFO] [1760510484.234666187] [ai_adapter_simulated_node]: 🚁 Iter 0158 | Pos=[  1.48,   0.71,   3.32] | →Goal=  0.65m | Traveled=  1.75m | Action=[ 0.44,  0.18,  0.10, spd=0.20]
[INFO] [1760510484.334637671] [ai_adapter_simulated_node]: 🚁 Iter 0159 | Pos=[  1.51,   0.73,   3.33] | →Goal=  0.66m | Traveled=  1.78m | Action=[ 0.43,  0.21,  0.12, spd=0.20]
[INFO] [1760510484.437228727] [ai_adapter_simulated_node]: 🚁 Iter 0160 | Pos=[  1.53,   0.74,   3.34] | →Goal=  0.68m | Traveled=  1.81m | Action=[ 0.41,  0.23,  0.14, spd=0.20]
[INFO] [1760510484.534640065] [ai_adapter_simulated_node]: 🚁 Iter 0161 | Pos=[  1.56,   0.76,   3.34] | →Goal=  0.70m | Traveled=  1.84m | Action=[ 0.41,  0.23,  0.12, spd=0.20]
[INFO] [1760510484.640838344] [ai_adapter_simulated_node]: 🚁 Iter 0162 | Pos=[  1.58,   0.77,   3.35] | →Goal=  0.72m | Traveled=  1.87m | Action=[ 0.39,  0.23,  0.16, spd=0.20]
[INFO] [1760510484.734625272] [ai_adapter_simulated_node]: 🚁 Iter 0163 | Pos=[  1.61,   0.78,   3.36] | →Goal=  0.74m | Traveled=  1.90m | Action=[ 0.39,  0.22,  0.14, spd=0.20]
[INFO] [1760510484.834643943] [ai_adapter_simulated_node]: 🚁 Iter 0164 | Pos=[  1.63,   0.80,   3.37] | →Goal=  0.76m | Traveled=  1.93m | Action=[ 0.37,  0.21,  0.16, spd=0.20]
[INFO] [1760510484.934634489] [ai_adapter_simulated_node]: 🚁 Iter 0165 | Pos=[  1.65,   0.81,   3.38] | →Goal=  0.78m | Traveled=  1.96m | Action=[ 0.35,  0.21,  0.18, spd=0.20]
[INFO] [1760510485.039632513] [ai_adapter_simulated_node]: 🚁 Iter 0166 | Pos=[  1.68,   0.83,   3.39] | →Goal=  0.80m | Traveled=  1.99m | Action=[ 0.35,  0.21,  0.15, spd=0.19]
[INFO] [1760510485.137245674] [ai_adapter_simulated_node]: 🚁 Iter 0167 | Pos=[  1.70,   0.84,   3.40] | →Goal=  0.82m | Traveled=  2.02m | Action=[ 0.34,  0.19,  0.16, spd=0.19]
[INFO] [1760510485.234641856] [ai_adapter_simulated_node]: 🚁 Iter 0168 | Pos=[  1.72,   0.85,   3.41] | →Goal=  0.85m | Traveled=  2.05m | Action=[ 0.34,  0.19,  0.13, spd=0.19]
[INFO] [1760510485.340701959] [ai_adapter_simulated_node]: 🚁 Iter 0169 | Pos=[  1.75,   0.86,   3.42] | →Goal=  0.87m | Traveled=  2.08m | Action=[ 0.32,  0.17,  0.14, spd=0.19]
[INFO] [1760510485.435047946] [ai_adapter_simulated_node]: 🚁 Iter 0170 | Pos=[  1.77,   0.88,   3.43] | →Goal=  0.89m | Traveled=  2.10m | Action=[ 0.32,  0.17,  0.11, spd=0.19]
[INFO] [1760510485.534701150] [ai_adapter_simulated_node]: 🚁 Iter 0171 | Pos=[  1.79,   0.89,   3.44] | →Goal=  0.92m | Traveled=  2.13m | Action=[ 0.31,  0.15,  0.12, spd=0.19]
[INFO] [1760510485.637191477] [ai_adapter_simulated_node]: 🚁 Iter 0172 | Pos=[  1.82,   0.90,   3.45] | →Goal=  0.94m | Traveled=  2.16m | Action=[ 0.31,  0.15,  0.10, spd=0.18]
[INFO] [1760510485.734608805] [ai_adapter_simulated_node]: 🚁 Iter 0173 | Pos=[  1.84,   0.91,   3.46] | →Goal=  0.96m | Traveled=  2.19m | Action=[ 0.29,  0.14,  0.11, spd=0.18]
[INFO] [1760510485.838255689] [ai_adapter_simulated_node]: 🚁 Iter 0174 | Pos=[  1.86,   0.92,   3.47] | →Goal=  0.99m | Traveled=  2.21m | Action=[ 0.28,  0.13,  0.12, spd=0.18]
[INFO] [1760510485.937253479] [ai_adapter_simulated_node]: 🚁 Iter 0175 | Pos=[  1.89,   0.93,   3.47] | →Goal=  1.01m | Traveled=  2.24m | Action=[ 0.28,  0.13,  0.09, spd=0.18]
[INFO] [1760510486.039336568] [ai_adapter_simulated_node]: 🚁 Iter 0176 | Pos=[  1.91,   0.94,   3.48] | →Goal=  1.03m | Traveled=  2.27m | Action=[ 0.28,  0.13,  0.10, spd=0.17]
[INFO] [1760510486.138226285] [ai_adapter_simulated_node]: 🚁 Iter 0177 | Pos=[  1.93,   0.95,   3.49] | →Goal=  1.05m | Traveled=  2.29m | Action=[ 0.28,  0.13,  0.08, spd=0.17]
[INFO] [1760510486.237228398] [ai_adapter_simulated_node]: 🚁 Iter 0178 | Pos=[  1.95,   0.96,   3.50] | →Goal=  1.08m | Traveled=  2.32m | Action=[ 0.29,  0.12,  0.08, spd=0.17]
[INFO] [1760510486.334652132] [ai_adapter_simulated_node]: 🚁 Iter 0179 | Pos=[  1.98,   0.97,   3.50] | →Goal=  1.10m | Traveled=  2.34m | Action=[ 0.29,  0.12,  0.06, spd=0.17]
[INFO] [1760510486.439934426] [ai_adapter_simulated_node]: 🚁 Iter 0180 | Pos=[  2.00,   0.98,   3.51] | →Goal=  1.12m | Traveled=  2.37m | Action=[ 0.30,  0.11,  0.07, spd=0.17]
[INFO] [1760510486.536514414] [ai_adapter_simulated_node]: 🚁 Iter 0181 | Pos=[  2.02,   0.99,   3.51] | →Goal=  1.14m | Traveled=  2.39m | Action=[ 0.30,  0.11,  0.06, spd=0.17]
[INFO] [1760510486.634656843] [ai_adapter_simulated_node]: 🚁 Iter 0182 | Pos=[  2.05,   1.00,   3.52] | →Goal=  1.17m | Traveled=  2.42m | Action=[ 0.31,  0.11,  0.07, spd=0.17]
[INFO] [1760510486.734627649] [ai_adapter_simulated_node]: 🚁 Iter 0183 | Pos=[  2.07,   1.01,   3.52] | →Goal=  1.19m | Traveled=  2.44m | Action=[ 0.30,  0.10,  0.06, spd=0.17]
[INFO] [1760510486.834632049] [ai_adapter_simulated_node]: 🚁 Iter 0184 | Pos=[  2.09,   1.01,   3.53] | →Goal=  1.21m | Traveled=  2.47m | Action=[ 0.31,  0.10,  0.07, spd=0.16]
[INFO] [1760510486.934640564] [ai_adapter_simulated_node]: 🚁 Iter 0185 | Pos=[  2.12,   1.02,   3.53] | →Goal=  1.24m | Traveled=  2.49m | Action=[ 0.31,  0.10,  0.08, spd=0.16]
[INFO] [1760510487.039443745] [ai_adapter_simulated_node]: 🚁 Iter 0186 | Pos=[  2.14,   1.03,   3.54] | →Goal=  1.26m | Traveled=  2.52m | Action=[ 0.31,  0.10,  0.07, spd=0.16]
[INFO] [1760510487.138037474] [ai_adapter_simulated_node]: 🚁 Iter 0187 | Pos=[  2.16,   1.03,   3.54] | →Goal=  1.28m | Traveled=  2.54m | Action=[ 0.31,  0.09,  0.09, spd=0.16]
[INFO] [1760510487.235880269] [ai_adapter_simulated_node]: 🚁 Iter 0188 | Pos=[  2.18,   1.04,   3.55] | →Goal=  1.30m | Traveled=  2.56m | Action=[ 0.31,  0.09,  0.08, spd=0.16]
[INFO] [1760510487.339060800] [ai_adapter_simulated_node]: 🚁 Iter 0189 | Pos=[  2.20,   1.05,   3.56] | →Goal=  1.33m | Traveled=  2.59m | Action=[ 0.31,  0.09,  0.10, spd=0.16]
[INFO] [1760510487.434698761] [ai_adapter_simulated_node]: 🚁 Iter 0190 | Pos=[  2.23,   1.05,   3.56] | →Goal=  1.35m | Traveled=  2.61m | Action=[ 0.31,  0.08,  0.09, spd=0.16]
[INFO] [1760510487.534617484] [ai_adapter_simulated_node]: 🚁 Iter 0191 | Pos=[  2.25,   1.06,   3.57] | →Goal=  1.38m | Traveled=  2.64m | Action=[ 0.31,  0.08,  0.12, spd=0.16]
[INFO] [1760510487.638865043] [ai_adapter_simulated_node]: 🚁 Iter 0192 | Pos=[  2.27,   1.06,   3.58] | →Goal=  1.40m | Traveled=  2.66m | Action=[ 0.31,  0.07,  0.10, spd=0.16]
[INFO] [1760510487.736529453] [ai_adapter_simulated_node]: 🚁 Iter 0193 | Pos=[  2.28,   1.03,   3.58] | →Goal=  1.41m | Traveled=  2.69m | Action=[ 0.16, -0.45,  0.01, spd=0.22]
[INFO] [1760510487.836518124] [ai_adapter_simulated_node]: 🚁 Iter 0194 | Pos=[  2.31,   1.04,   3.59] | →Goal=  1.43m | Traveled=  2.72m | Action=[ 0.32,  0.07,  0.13, spd=0.16]
[INFO] [1760510487.934665032] [ai_adapter_simulated_node]: 🚁 Iter 0195 | Pos=[  2.33,   1.04,   3.60] | →Goal=  1.46m | Traveled=  2.74m | Action=[ 0.32,  0.06,  0.15, spd=0.17]
[INFO] [1760510488.040942112] [ai_adapter_simulated_node]: 🚁 Iter 0196 | Pos=[  2.35,   1.05,   3.61] | →Goal=  1.48m | Traveled=  2.77m | Action=[ 0.31,  0.05,  0.14, spd=0.17]
[INFO] [1760510488.140799117] [ai_adapter_simulated_node]: 🚁 Iter 0197 | Pos=[  2.37,   1.05,   3.62] | →Goal=  1.51m | Traveled=  2.79m | Action=[ 0.31,  0.04,  0.17, spd=0.17]
[INFO] [1760510488.237267022] [ai_adapter_simulated_node]: 🚁 Iter 0198 | Pos=[  2.40,   1.05,   3.63] | →Goal=  1.53m | Traveled=  2.82m | Action=[ 0.31,  0.03,  0.15, spd=0.17]
[INFO] [1760510488.338901831] [ai_adapter_simulated_node]: 🚁 Iter 0199 | Pos=[  2.42,   1.05,   3.65] | →Goal=  1.56m | Traveled=  2.85m | Action=[ 0.31,  0.02,  0.17, spd=0.18]
[INFO] [1760510488.438439306] [ai_adapter_simulated_node]: 🚁 Iter 0200 | Pos=[  2.44,   1.05,   3.66] | →Goal=  1.59m | Traveled=  2.87m | Action=[ 0.30,  0.01,  0.16, spd=0.18]
[INFO] [1760510488.535886165] [ai_adapter_simulated_node]: 🚁 Iter 0201 | Pos=[  2.47,   1.05,   3.67] | →Goal=  1.61m | Traveled=  2.90m | Action=[ 0.30, -0.01,  0.18, spd=0.18]
[INFO] [1760510488.640554867] [ai_adapter_simulated_node]: 🚁 Iter 0202 | Pos=[  2.49,   1.05,   3.69] | →Goal=  1.64m | Traveled=  2.93m | Action=[ 0.29, -0.02,  0.16, spd=0.18]
[INFO] [1760510488.734621481] [ai_adapter_simulated_node]: 🚁 Iter 0203 | Pos=[  2.51,   1.05,   3.70] | →Goal=  1.67m | Traveled=  2.96m | Action=[ 0.28, -0.03,  0.18, spd=0.19]
[INFO] [1760510488.834645777] [ai_adapter_simulated_node]: 🚁 Iter 0204 | Pos=[  2.54,   1.04,   3.72] | →Goal=  1.70m | Traveled=  2.98m | Action=[ 0.27, -0.04,  0.17, spd=0.19]
[INFO] [1760510488.940719681] [ai_adapter_simulated_node]: 🚁 Iter 0205 | Pos=[  2.56,   1.04,   3.73] | →Goal=  1.72m | Traveled=  3.01m | Action=[ 0.26, -0.06,  0.19, spd=0.19]
[INFO] [1760510489.039648616] [ai_adapter_simulated_node]: 🚁 Iter 0206 | Pos=[  2.58,   1.03,   3.75] | →Goal=  1.75m | Traveled=  3.04m | Action=[ 0.25, -0.07,  0.21, spd=0.20]
[INFO] [1760510489.140712855] [ai_adapter_simulated_node]: 🚁 Iter 0207 | Pos=[  2.61,   1.02,   3.77] | →Goal=  1.78m | Traveled=  3.07m | Action=[ 0.24, -0.08,  0.19, spd=0.20]
[INFO] [1760510489.235392643] [ai_adapter_simulated_node]: 🚁 Iter 0208 | Pos=[  2.63,   1.02,   3.79] | →Goal=  1.81m | Traveled=  3.10m | Action=[ 0.24, -0.09,  0.22, spd=0.20]
[INFO] [1760510489.334601422] [ai_adapter_simulated_node]: 🚁 Iter 0209 | Pos=[  2.65,   1.01,   3.81] | →Goal=  1.84m | Traveled=  3.13m | Action=[ 0.24, -0.09,  0.21, spd=0.20]
[INFO] [1760510489.439029968] [ai_adapter_simulated_node]: 🚁 Iter 0210 | Pos=[  2.67,   1.00,   3.83] | →Goal=  1.86m | Traveled=  3.16m | Action=[ 0.24, -0.10,  0.23, spd=0.20]
[INFO] [1760510489.537273126] [ai_adapter_simulated_node]: 🚁 Iter 0211 | Pos=[  2.69,   0.99,   3.85] | →Goal=  1.89m | Traveled=  3.20m | Action=[ 0.24, -0.10,  0.23, spd=0.21]
[INFO] [1760510489.634652693] [ai_adapter_simulated_node]: 🚁 Iter 0212 | Pos=[  2.71,   0.98,   3.87] | →Goal=  1.92m | Traveled=  3.23m | Action=[ 0.24, -0.11,  0.25, spd=0.21]
[INFO] [1760510489.734617510] [ai_adapter_simulated_node]: 🚁 Iter 0213 | Pos=[  2.73,   0.97,   3.89] | →Goal=  1.95m | Traveled=  3.26m | Action=[ 0.24, -0.10,  0.25, spd=0.21]
[INFO] [1760510489.834615556] [ai_adapter_simulated_node]: 🚁 Iter 0214 | Pos=[  2.75,   0.96,   3.91] | →Goal=  1.98m | Traveled=  3.29m | Action=[ 0.24, -0.11,  0.27, spd=0.21]
[INFO] [1760510489.937232496] [ai_adapter_simulated_node]: 🚁 Iter 0215 | Pos=[  2.77,   0.95,   3.94] | →Goal=  2.00m | Traveled=  3.32m | Action=[ 0.24, -0.11,  0.26, spd=0.21]
[INFO] [1760510490.040719745] [ai_adapter_simulated_node]: 🚁 Iter 0216 | Pos=[  2.79,   0.94,   3.96] | →Goal=  2.03m | Traveled=  3.35m | Action=[ 0.24, -0.12,  0.28, spd=0.21]
[INFO] [1760510490.136543121] [ai_adapter_simulated_node]: 🚁 Iter 0217 | Pos=[  2.81,   0.94,   3.98] | →Goal=  2.06m | Traveled=  3.38m | Action=[ 0.24, -0.11,  0.28, spd=0.21]
[INFO] [1760510490.240971824] [ai_adapter_simulated_node]: 🚁 Iter 0218 | Pos=[  2.83,   0.93,   4.00] | →Goal=  2.09m | Traveled=  3.41m | Action=[ 0.24, -0.12,  0.30, spd=0.21]
[INFO] [1760510490.339766229] [ai_adapter_simulated_node]: 🚁 Iter 0219 | Pos=[  2.85,   0.92,   4.03] | →Goal=  2.12m | Traveled=  3.44m | Action=[ 0.24, -0.12,  0.30, spd=0.21]
[INFO] [1760510490.436559497] [ai_adapter_simulated_node]: 🚁 Iter 0220 | Pos=[  2.87,   0.91,   4.05] | →Goal=  2.14m | Traveled=  3.48m | Action=[ 0.24, -0.11,  0.30, spd=0.21]
[INFO] [1760510490.534669166] [ai_adapter_simulated_node]: 🚁 Iter 0221 | Pos=[  2.89,   0.90,   4.08] | →Goal=  2.17m | Traveled=  3.51m | Action=[ 0.25, -0.12,  0.32, spd=0.21]
[INFO] [1760510490.636516474] [ai_adapter_simulated_node]: 🚁 Iter 0222 | Pos=[  2.90,   0.89,   4.10] | →Goal=  2.20m | Traveled=  3.54m | Action=[ 0.25, -0.11,  0.32, spd=0.21]
[INFO] [1760510490.734644840] [ai_adapter_simulated_node]: 🚁 Iter 0223 | Pos=[  2.92,   0.88,   4.12] | →Goal=  2.23m | Traveled=  3.57m | Action=[ 0.25, -0.12,  0.33, spd=0.21]
[INFO] [1760510490.839719165] [ai_adapter_simulated_node]: 🚁 Iter 0224 | Pos=[  2.94,   0.87,   4.15] | →Goal=  2.26m | Traveled=  3.60m | Action=[ 0.25, -0.11,  0.33, spd=0.22]
[INFO] [1760510490.937279565] [ai_adapter_simulated_node]: 🚁 Iter 0225 | Pos=[  2.96,   0.86,   4.17] | →Goal=  2.29m | Traveled=  3.64m | Action=[ 0.25, -0.12,  0.35, spd=0.22]
[INFO] [1760510491.038857812] [ai_adapter_simulated_node]: 🚁 Iter 0226 | Pos=[  2.98,   0.86,   4.20] | →Goal=  2.32m | Traveled=  3.67m | Action=[ 0.25, -0.11,  0.35, spd=0.22]
[INFO] [1760510491.140758974] [ai_adapter_simulated_node]: 🚁 Iter 0227 | Pos=[  3.00,   0.85,   4.23] | →Goal=  2.35m | Traveled=  3.70m | Action=[ 0.26, -0.12,  0.37, spd=0.22]
[INFO] [1760510491.234665328] [ai_adapter_simulated_node]: 🚁 Iter 0228 | Pos=[  3.02,   0.84,   4.25] | →Goal=  2.38m | Traveled=  3.74m | Action=[ 0.26, -0.11,  0.37, spd=0.22]
[INFO] [1760510491.340847304] [ai_adapter_simulated_node]: 🚁 Iter 0229 | Pos=[  3.03,   0.83,   4.28] | →Goal=  2.41m | Traveled=  3.77m | Action=[ 0.26, -0.11,  0.37, spd=0.22]
[INFO] [1760510491.438783640] [ai_adapter_simulated_node]: 🚁 Iter 0230 | Pos=[  3.05,   0.82,   4.30] | →Goal=  2.44m | Traveled=  3.80m | Action=[ 0.26, -0.11,  0.39, spd=0.22]
[INFO] [1760510491.538287781] [ai_adapter_simulated_node]: 🚁 Iter 0231 | Pos=[  3.07,   0.82,   4.33] | →Goal=  2.47m | Traveled=  3.83m | Action=[ 0.26, -0.11,  0.39, spd=0.22]
[INFO] [1760510491.635349590] [ai_adapter_simulated_node]: 🚁 Iter 0232 | Pos=[  3.09,   0.81,   4.36] | →Goal=  2.50m | Traveled=  3.87m | Action=[ 0.27, -0.12,  0.41, spd=0.22]
[INFO] [1760510491.734615347] [ai_adapter_simulated_node]: 🚁 Iter 0233 | Pos=[  3.11,   0.80,   4.39] | →Goal=  2.53m | Traveled=  3.90m | Action=[ 0.27, -0.12,  0.42, spd=0.22]
[INFO] [1760510491.834630215] [ai_adapter_simulated_node]: 🚁 Iter 0234 | Pos=[  3.12,   0.79,   4.41] | →Goal=  2.56m | Traveled=  3.94m | Action=[ 0.27, -0.12,  0.42, spd=0.23]
[INFO] [1760510491.934644823] [ai_adapter_simulated_node]: 🚁 Iter 0235 | Pos=[  3.14,   0.78,   4.44] | →Goal=  2.59m | Traveled=  3.97m | Action=[ 0.27, -0.13,  0.44, spd=0.23]
[INFO] [1760510492.039702221] [ai_adapter_simulated_node]: 🚁 Iter 0236 | Pos=[  3.16,   0.78,   4.47] | →Goal=  2.62m | Traveled=  4.00m | Action=[ 0.27, -0.13,  0.44, spd=0.23]
[INFO] [1760510492.137173194] [ai_adapter_simulated_node]: 🚁 Iter 0237 | Pos=[  3.17,   0.77,   4.50] | →Goal=  2.65m | Traveled=  4.04m | Action=[ 0.27, -0.14,  0.46, spd=0.23]
[INFO] [1760510492.240712161] [ai_adapter_simulated_node]: 🚁 Iter 0238 | Pos=[  3.19,   0.76,   4.53] | →Goal=  2.68m | Traveled=  4.07m | Action=[ 0.27, -0.13,  0.47, spd=0.23]
[INFO] [1760510492.334634296] [ai_adapter_simulated_node]: 🚁 Iter 0239 | Pos=[  3.21,   0.75,   4.56] | →Goal=  2.71m | Traveled=  4.11m | Action=[ 0.28, -0.14,  0.48, spd=0.24]
